virtuemart_product_id,product_name,product_sku,product_parent_sku,slug,VM_MULTIVARIANT_FIELD_LABEL1,Color,multi_variant_title,multi_variant_fields,product_price,Disabled,published,category_path,product_desc,peso
5527,BAKHOU-Catalogo,1002000030,,BAKHOU-Catalogo-1002000030,Catalogo ,Impreso,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,0,Y,Lenceria de Hombre/Bakhou,Catálogo  BAKHOU Impreso,1
1916,BAKHOU-Art:B1000,0202001260,,BAKHOU-Art B1000-0202001260,TS,AZUL,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,0,Y,Lenceria de Hombre/Bakhou,SLIP BAKHOU-Art:B1000<br />TS - AZUL,1
,BAKHOU-Art:B1000,0202000750,0202001260,BAKHOU-Art B1000-0202000750,TS,AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TS - AZUL,1
,BAKHOU-Art:B1000,0202001360,0202001260,BAKHOU-Art B1000-0202001360,TS,BLANCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TS - BLANCO,1
,BAKHOU-Art:B1000,0202000720,0202001260,BAKHOU-Art B1000-0202000720,TS,BLANCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TS - BLANCO,1
,BAKHOU-Art:B1000,0202001310,0202001260,BAKHOU-Art B1000-0202001310,TS,GRIS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TS - GRIS,1
,BAKHOU-Art:B1000,0202000740,0202001260,BAKHOU-Art B1000-0202000740,TS,GRIS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TS - GRIS,1
,BAKHOU-Art:B1000,0202001410,0202001260,BAKHOU-Art B1000-0202001410,TS,NEGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TS - NEGRO,1
,BAKHOU-Art:B1000,0202000730,0202001260,BAKHOU-Art B1000-0202000730,TS,NEGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TS - NEGRO,1
,BAKHOU-Art:B1000,0202001460,0202001260,BAKHOU-Art B1000-0202001460,TS,VERDE,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TS - VERDE,1
,BAKHOU-Art:B1000,0202001250,0202001260,BAKHOU-Art B1000-0202001250,TM,AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TM - AZUL,2
,BAKHOU-Art:B1000,0202000790,0202001260,BAKHOU-Art B1000-0202000790,TM,AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TM - AZUL,2
,BAKHOU-Art:B1000,0202001350,0202001260,BAKHOU-Art B1000-0202001350,TM,BLANCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TM - BLANCO,2
,BAKHOU-Art:B1000,0202000760,0202001260,BAKHOU-Art B1000-0202000760,TM,BLANCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TM - BLANCO,2
,BAKHOU-Art:B1000,0202001300,0202001260,BAKHOU-Art B1000-0202001300,TM,GRIS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TM - GRIS,2
,BAKHOU-Art:B1000,0202000780,0202001260,BAKHOU-Art B1000-0202000780,TM,GRIS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TM - GRIS,2
,BAKHOU-Art:B1000,0202001400,0202001260,BAKHOU-Art B1000-0202001400,TM,NEGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TM - NEGRO,2
,BAKHOU-Art:B1000,0202000770,0202001260,BAKHOU-Art B1000-0202000770,TM,NEGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TM - NEGRO,2
,BAKHOU-Art:B1000,0202001450,0202001260,BAKHOU-Art B1000-0202001450,TM,VERDE,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TM - VERDE,2
,BAKHOU-Art:B1000,0202001240,0202001260,BAKHOU-Art B1000-0202001240,TL,AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TL - AZUL,3
,BAKHOU-Art:B1000,0202000830,0202001260,BAKHOU-Art B1000-0202000830,TL,AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TL - AZUL,3
,BAKHOU-Art:B1000,0202001340,0202001260,BAKHOU-Art B1000-0202001340,TL,BLANCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TL - BLANCO,3
,BAKHOU-Art:B1000,0202000800,0202001260,BAKHOU-Art B1000-0202000800,TL,BLANCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TL - BLANCO,3
,BAKHOU-Art:B1000,0202001290,0202001260,BAKHOU-Art B1000-0202001290,TL,GRIS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TL - GRIS,3
,BAKHOU-Art:B1000,0202000820,0202001260,BAKHOU-Art B1000-0202000820,TL,GRIS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TL - GRIS,3
,BAKHOU-Art:B1000,0202001390,0202001260,BAKHOU-Art B1000-0202001390,TL,NEGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TL - NEGRO,3
,BAKHOU-Art:B1000,0202000810,0202001260,BAKHOU-Art B1000-0202000810,TL,NEGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TL - NEGRO,3
,BAKHOU-Art:B1000,0202001440,0202001260,BAKHOU-Art B1000-0202001440,TL,VERDE,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TL - VERDE,3
,BAKHOU-Art:B1000,0202001270,0202001260,BAKHOU-Art B1000-0202001270,TXL,AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXL - AZUL,4
,BAKHOU-Art:B1000,0202000870,0202001260,BAKHOU-Art B1000-0202000870,TXL,AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXL - AZUL,4
,BAKHOU-Art:B1000,0202001370,0202001260,BAKHOU-Art B1000-0202001370,TXL,BLANCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXL - BLANCO,4
,BAKHOU-Art:B1000,0202000840,0202001260,BAKHOU-Art B1000-0202000840,TXL,BLANCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXL - BLANCO,4
,BAKHOU-Art:B1000,0202001320,0202001260,BAKHOU-Art B1000-0202001320,TXL,GRIS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXL - GRIS,4
,BAKHOU-Art:B1000,0202000860,0202001260,BAKHOU-Art B1000-0202000860,TXL,GRIS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXL - GRIS,4
,BAKHOU-Art:B1000,0202001420,0202001260,BAKHOU-Art B1000-0202001420,TXL,NEGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXL - NEGRO,4
,BAKHOU-Art:B1000,0202000850,0202001260,BAKHOU-Art B1000-0202000850,TXL,NEGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXL - NEGRO,4
,BAKHOU-Art:B1000,0202001470,0202001260,BAKHOU-Art B1000-0202001470,TXL,VERDE,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXL - VERDE,4
,BAKHOU-Art:B1000,0202001280,0202001260,BAKHOU-Art B1000-0202001280,TXXL,AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXXL - AZUL,6
,BAKHOU-Art:B1000,0202000910,0202001260,BAKHOU-Art B1000-0202000910,TXXL,AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXXL - AZUL,6
,BAKHOU-Art:B1000,0202001380,0202001260,BAKHOU-Art B1000-0202001380,TXXL,BLANCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXXL - BLANCO,6
,BAKHOU-Art:B1000,0202000880,0202001260,BAKHOU-Art B1000-0202000880,TXXL,BLANCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXXL - BLANCO,6
,BAKHOU-Art:B1000,0202001330,0202001260,BAKHOU-Art B1000-0202001330,TXXL,GRIS,,,1.0,0,Y,,BOXER BAKHOU-Art:B1000<br />TXXL - GRIS,6
,BAKHOU-Art:B1000,0202000900,0202001260,BAKHOU-Art B1000-0202000900,TXXL,GRIS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXXL - GRIS,6
,BAKHOU-Art:B1000,0202001430,0202001260,BAKHOU-Art B1000-0202001430,TXXL,NEGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXXL - NEGRO,6
,BAKHOU-Art:B1000,0202000890,0202001260,BAKHOU-Art B1000-0202000890,TXXL,NEGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXXL - NEGRO,6
,BAKHOU-Art:B1000,0202001480,0202001260,BAKHOU-Art B1000-0202001480,TXXL,VERDE,,,1.0,0,Y,,SLIP BAKHOU-Art:B1000<br />TXXL - VERDE,6
1920,BAKHOU-Art:B1010,0202001510,,BAKHOU-Art B1010-0202001510,TS,AZUL/NGRO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,0,Y,Lenceria de Hombre/Bakhou,SLIP BAKHOU-Art:B1010<br />TS - AZUL/NGRO,1
,BAKHOU-Art:B1010,0202000950,0202001510,BAKHOU-Art B1010-0202000950,TS,AZUL/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - AZUL/NGRO,1
,BAKHOU-Art:B1010,0202001550,0202001510,BAKHOU-Art B1010-0202001550,TS,BCO/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - BCO/NGRO,1
,BAKHOU-Art:B1010,0202000920,0202001510,BAKHOU-Art B1010-0202000920,TS,BCO/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - BCO/NGRO,1
,BAKHOU-Art:B1010,0202001590,0202001510,BAKHOU-Art B1010-0202001590,TS,FUXIA-P/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - FUXIA-P/NGRO,1
,BAKHOU-Art:B1010,0202001640,0202001510,BAKHOU-Art B1010-0202001640,TS,GRIS/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - GRIS/NGRO,1
,BAKHOU-Art:B1010,0202000940,0202001510,BAKHOU-Art B1010-0202000940,TS,GRIS/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - GRIS/NGRO,1
,BAKHOU-Art:B1010,0202001670,0202001510,BAKHOU-Art B1010-0202001670,TS,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - NGRO/BCO,1
,BAKHOU-Art:B1010,0202000930,0202001510,BAKHOU-Art B1010-0202000930,TS,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - NGRO/BCO,1
,BAKHOU-Art:B1010,0202001710,0202001510,BAKHOU-Art B1010-0202001710,TS,NGRO/NARANJA,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - NGRO/NARANJA,1
,BAKHOU-Art:B1010,0202001760,0202001510,BAKHOU-Art B1010-0202001760,TS,V-ACQUA/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - V-ACQUA/NGRO,1
,BAKHOU-Art:B1010,0202001750,0202001510,BAKHOU-Art B1010-0202001750,TS,V.AQUA/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - V.AQUA/NGRO,1
,BAKHOU-Art:B1010,0202000960,0202001510,BAKHOU-Art B1010-0202000960,TS,V.AQUA/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TS - V.AQUA/NGRO,1
,BAKHOU-Art:B1010,0202001000,0202001510,BAKHOU-Art B1010-0202001000,TM,AZUL/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - AZUL/NGRO,2
,BAKHOU-Art:B1010,0202001500,0202001510,BAKHOU-Art B1010-0202001500,TM,AZUL/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - AZUL/NGRO,2
,BAKHOU-Art:B1010,0202001540,0202001510,BAKHOU-Art B1010-0202001540,TM,BCO/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - BCO/NGRO,2
,BAKHOU-Art:B1010,0202000970,0202001510,BAKHOU-Art B1010-0202000970,TM,BCO/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - BCO/NGRO,2
,BAKHOU-Art:B1010,0202001580,0202001510,BAKHOU-Art B1010-0202001580,TM,FUXIA-P/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - FUXIA-P/NGRO,2
,BAKHOU-Art:B1010,0202000990,0202001510,BAKHOU-Art B1010-0202000990,TM,GRIS/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - GRIS/NGRO,2
,BAKHOU-Art:B1010,0202001630,0202001510,BAKHOU-Art B1010-0202001630,TM,GRIS/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - GRIS/NGRO,2
,BAKHOU-Art:B1010,0202000980,0202001510,BAKHOU-Art B1010-0202000980,TM,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - NGRO/BCO,2
,BAKHOU-Art:B1010,0202001660,0202001510,BAKHOU-Art B1010-0202001660,TM,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - NGRO/BCO,2
,BAKHOU-Art:B1010,0202001700,0202001510,BAKHOU-Art B1010-0202001700,TM,NGRO/NARANJA,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - NGRO/NARANJA,2
,BAKHOU-Art:B1010,0202001740,0202001510,BAKHOU-Art B1010-0202001740,TM,V-ACQUA/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - V-ACQUA/NGRO,2
,BAKHOU-Art:B1010,0202001010,0202001510,BAKHOU-Art B1010-0202001010,TM,V.AQUA/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TM - V.AQUA/NGRO,2
,BAKHOU-Art:B1010,0202001050,0202001510,BAKHOU-Art B1010-0202001050,TL,AZUL/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - AZUL/NGRO,3
,BAKHOU-Art:B1010,0202001490,0202001510,BAKHOU-Art B1010-0202001490,TL,AZUL/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - AZUL/NGRO,3
,BAKHOU-Art:B1010,0202001020,0202001510,BAKHOU-Art B1010-0202001020,TL,BCO/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - BCO/NGRO,3
,BAKHOU-Art:B1010,0202001530,0202001510,BAKHOU-Art B1010-0202001530,TL,BCO/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - BCO/NGRO,3
,BAKHOU-Art:B1010,0202001570,0202001510,BAKHOU-Art B1010-0202001570,TL,FUXIA-P/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - FUXIA-P/NGRO,3
,BAKHOU-Art:B1010,0202001040,0202001510,BAKHOU-Art B1010-0202001040,TL,GRIS/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - GRIS/NGRO,3
,BAKHOU-Art:B1010,0202001620,0202001510,BAKHOU-Art B1010-0202001620,TL,GRIS/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - GRIS/NGRO,3
,BAKHOU-Art:B1010,0202001030,0202001510,BAKHOU-Art B1010-0202001030,TL,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - NGRO/BCO,3
,BAKHOU-Art:B1010,0202001650,0202001510,BAKHOU-Art B1010-0202001650,TL,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - NGRO/BCO,3
,BAKHOU-Art:B1010,0202001690,0202001510,BAKHOU-Art B1010-0202001690,TL,NGRO/NARANJA,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - NGRO/NARANJA,3
,BAKHOU-Art:B1010,0202001730,0202001510,BAKHOU-Art B1010-0202001730,TL,V-ACQUA/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - V-ACQUA/NGRO,3
,BAKHOU-Art:B1010,0202001060,0202001510,BAKHOU-Art B1010-0202001060,TL,V.AQUA/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TL - V.AQUA/NGRO,3
,BAKHOU-Art:B1010,0202001100,0202001510,BAKHOU-Art B1010-0202001100,TXL,AZUL/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - AZUL/NGRO,4
,BAKHOU-Art:B1010,0202001520,0202001510,BAKHOU-Art B1010-0202001520,TXL,AZUL/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - AZUL/NGRO,4
,BAKHOU-Art:B1010,0202001070,0202001510,BAKHOU-Art B1010-0202001070,TXL,BCO/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - BCO/NGRO,4
,BAKHOU-Art:B1010,0202001560,0202001510,BAKHOU-Art B1010-0202001560,TXL,BCO/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - BCO/NGRO,4
,BAKHOU-Art:B1010,0202001600,0202001510,BAKHOU-Art B1010-0202001600,TXL,FUXIA-P/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - FUXIA-P/NGRO,4
,BAKHOU-Art:B1010,0202001090,0202001510,BAKHOU-Art B1010-0202001090,TXL,GRIS/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - GRIS/NGRO,4
,BAKHOU-Art:B1010,0202001610,0202001510,BAKHOU-Art B1010-0202001610,TXL,GRIS/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - GRIS/NGRO,4
,BAKHOU-Art:B1010,0202002420,0202001510,BAKHOU-Art B1010-0202002420,TXL,GRIS/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - GRIS/NGRO,4
,BAKHOU-Art:B1010,0202001080,0202001510,BAKHOU-Art B1010-0202001080,TXL,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - NGRO/BCO,4
,BAKHOU-Art:B1010,0202001680,0202001510,BAKHOU-Art B1010-0202001680,TXL,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - NGRO/BCO,4
,BAKHOU-Art:B1010,0202001720,0202001510,BAKHOU-Art B1010-0202001720,TXL,NGRO/NARANJA,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - NGRO/NARANJA,4
,BAKHOU-Art:B1010,0202001770,0202001510,BAKHOU-Art B1010-0202001770,TXL,V-ACQUA/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - V-ACQUA/NGRO,4
,BAKHOU-Art:B1010,0202001110,0202001510,BAKHOU-Art B1010-0202001110,TXL,V.AQUA/NGRO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1010<br />TXL - V.AQUA/NGRO,4
,BAKHOU-Art:B1060,0202002070,,BAKHOU-Art B1060-0202002070,SLIP,BAKHOU,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,0,Y,Lenceria de Hombre/Bakhou,SLIP BAKHOU-Art:B1060<br />SLIP - BAKHOU,6
4903,BAKHOU-Art:B1061,0202001800,,BAKHOU-Art B1061-0202001800,TS,NGRO/AZUL,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,0,Y,Lenceria de Hombre/Bakhou,SLIP BAKHOU-Art:B1061<br />TS - NGRO/AZUL,1
,BAKHOU-Art:B1061,0202001850,0202001800,BAKHOU-Art B1061-0202001850,TS,NGRO/FUXIA,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TS - NGRO/FUXIA,1
,BAKHOU-Art:B1061,0202001900,0202001800,BAKHOU-Art B1061-0202001900,TS,NGRO/VERDE,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TS - NGRO/VERDE,1
,BAKHOU-Art:B1061,0202001790,0202001800,BAKHOU-Art B1061-0202001790,TM,NGRO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TM - NGRO/AZUL,2
,BAKHOU-Art:B1061,0202001890,0202001800,BAKHOU-Art B1061-0202001890,TM,NGRO/VERDE,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TM - NGRO/VERDE,2
,BAKHOU-Art:B1061,0202001840,0202001800,BAKHOU-Art B1061-0202001840,TM,TS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TM - TS,2
,BAKHOU-Art:B1061,0202001780,0202001800,BAKHOU-Art B1061-0202001780,TL,NGRO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TL - NGRO/AZUL,3
,BAKHOU-Art:B1061,0202001880,0202001800,BAKHOU-Art B1061-0202001880,TL,NGRO/VERDE,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TL - NGRO/VERDE,3
,BAKHOU-Art:B1061,0202001830,0202001800,BAKHOU-Art B1061-0202001830,TL,TS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TL - TS,3
,BAKHOU-Art:B1061,0202001810,0202001800,BAKHOU-Art B1061-0202001810,TXL,NGRO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TXL - NGRO/AZUL,4
,BAKHOU-Art:B1061,0202001910,0202001800,BAKHOU-Art B1061-0202001910,TXL,NGRO/VERDE,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TXL - NGRO/VERDE,4
,BAKHOU-Art:B1061,0202001860,0202001800,BAKHOU-Art B1061-0202001860,TXL,TS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TXL - TS,4
,BAKHOU-Art:B1061,0202001820,0202001800,BAKHOU-Art B1061-0202001820,TXXL,NGRO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TXXL - NGRO/AZUL,6
,BAKHOU-Art:B1061,0202001920,0202001800,BAKHOU-Art B1061-0202001920,TXXL,NGRO/VERDE,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TXXL - NGRO/VERDE,6
,BAKHOU-Art:B1061,0202001870,0202001800,BAKHOU-Art B1061-0202001870,TXXL,TS,,,1.0,0,Y,,SLIP BAKHOU-Art:B1061<br />TXXL - TS,6
1925,BAKHOU-Art:B1069,0202001140,,BAKHOU-Art B1069-0202001140,TS,AZUL/BCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,0,Y,Lenceria de Hombre/Bakhou,SLIP BAKHOU-Art:B1069<br />TS - AZUL/BCO,1
,BAKHOU-Art:B1069,0202001950,0202001140,BAKHOU-Art B1069-0202001950,TS,AZUL/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TS - AZUL/BCO,1
,BAKHOU-Art:B1069,0202001130,0202001140,BAKHOU-Art B1069-0202001130,TS,BCO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TS - BCO/AZUL,1
,BAKHOU-Art:B1069,0202001990,0202001140,BAKHOU-Art B1069-0202001990,TS,BCO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TS - BCO/AZUL,1
,BAKHOU-Art:B1069,0202001120,0202001140,BAKHOU-Art B1069-0202001120,TS,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TS - NGRO/BCO,1
,BAKHOU-Art:B1069,0202002030,0202001140,BAKHOU-Art B1069-0202002030,TS,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TS - NGRO/BCO,1
,BAKHOU-Art:B1069,0202001170,0202001140,BAKHOU-Art B1069-0202001170,TM,AZUL/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TM - AZUL/BCO,2
,BAKHOU-Art:B1069,0202001940,0202001140,BAKHOU-Art B1069-0202001940,TM,AZUL/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TM - AZUL/BCO,2
,BAKHOU-Art:B1069,0202001160,0202001140,BAKHOU-Art B1069-0202001160,TM,BCO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TM - BCO/AZUL,2
,BAKHOU-Art:B1069,0202001980,0202001140,BAKHOU-Art B1069-0202001980,TM,BCO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TM - BCO/AZUL,2
,BAKHOU-Art:B1069,0202001150,0202001140,BAKHOU-Art B1069-0202001150,TM,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TM - NGRO/BCO,2
,BAKHOU-Art:B1069,0202002020,0202001140,BAKHOU-Art B1069-0202002020,TM,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TM - NGRO/BCO,2
,BAKHOU-Art:B1069,0202001200,0202001140,BAKHOU-Art B1069-0202001200,TL,AZUL/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TL - AZUL/BCO,3
,BAKHOU-Art:B1069,0202001930,0202001140,BAKHOU-Art B1069-0202001930,TL,AZUL/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TL - AZUL/BCO,3
,BAKHOU-Art:B1069,0202001190,0202001140,BAKHOU-Art B1069-0202001190,TL,BCO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TL - BCO/AZUL,3
,BAKHOU-Art:B1069,0202001970,0202001140,BAKHOU-Art B1069-0202001970,TL,BCO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TL - BCO/AZUL,3
,BAKHOU-Art:B1069,0202001180,0202001140,BAKHOU-Art B1069-0202001180,TL,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TL - NGRO/BCO,3
,BAKHOU-Art:B1069,0202002010,0202001140,BAKHOU-Art B1069-0202002010,TL,NGRO/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TL - NGRO/BCO,3
,BAKHOU-Art:B1069,0202001230,0202001140,BAKHOU-Art B1069-0202001230,TXL,AZUL/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TXL - AZUL/BCO,4
,BAKHOU-Art:B1069,0202001960,0202001140,BAKHOU-Art B1069-0202001960,TXL,AZUL/BCO,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TXL - AZUL/BCO,4
,BAKHOU-Art:B1069,0202001220,0202001140,BAKHOU-Art B1069-0202001220,TXL,BCO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TXL - BCO/AZUL,4
,BAKHOU-Art:B1069,0202002000,0202001140,BAKHOU-Art B1069-0202002000,TXL,BCO/AZUL,,,1.0,0,Y,,SLIP BAKHOU-Art:B1069<br />TXL - BCO/AZUL,4
