product_parent_id,product_name,product_sku,product_parent_sku,slug,VM_MULTIVARIANT_FIELD_LABEL1,Color,multi_variant_title,multi_variant_fields,product_price,published,category_path,product_desc
5530,MELIFERA-Art:00M,1001000130,,MELIFERA-Art 00M-1001000130,MELIFERA,CATALOGO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,CATALOGO MELIFERA-Art:00M<br />MELIFERA - CATALOGO
5290,MELIFERA-Art:1010M,0101092100,,MELIFERA-Art 1010M-0101092100,T85,AQUA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,CONJUNTO MELIFERA-Art:1010M<br />T85 - AQUA
,MELIFERA-Art:1010M,0101092060,0101092100,MELIFERA-Art 1010M-0101092060,T85,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T85 - BLANCO
,MELIFERA-Art:1010M,0101092110,0101092100,MELIFERA-Art 1010M-0101092110,T85,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T85 - FUCSIA
,MELIFERA-Art:1010M,0101092080,0101092100,MELIFERA-Art 1010M-0101092080,T85,HUESO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T85 - HUESO
,MELIFERA-Art:1010M,0101092070,0101092100,MELIFERA-Art 1010M-0101092070,T85,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T85 - NEGRO
,MELIFERA-Art:1010M,0101092090,0101092100,MELIFERA-Art 1010M-0101092090,T85,ROSA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T85 - ROSA
,MELIFERA-Art:1010M,0101092160,0101092100,MELIFERA-Art 1010M-0101092160,T90,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T90 - AQUA
,MELIFERA-Art:1010M,0101092120,0101092100,MELIFERA-Art 1010M-0101092120,T90,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T90 - BLANCO
,MELIFERA-Art:1010M,0101092170,0101092100,MELIFERA-Art 1010M-0101092170,T90,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T90 - FUCSIA
,MELIFERA-Art:1010M,0101092140,0101092100,MELIFERA-Art 1010M-0101092140,T90,HUESO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T90 - HUESO
,MELIFERA-Art:1010M,0101092130,0101092100,MELIFERA-Art 1010M-0101092130,T90,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T90 - NEGRO
,MELIFERA-Art:1010M,0101092150,0101092100,MELIFERA-Art 1010M-0101092150,T90,ROSA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T90 - ROSA
,MELIFERA-Art:1010M,0101092220,0101092100,MELIFERA-Art 1010M-0101092220,T95,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T95 - AQUA
,MELIFERA-Art:1010M,0101092180,0101092100,MELIFERA-Art 1010M-0101092180,T95,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T95 - BLANCO
,MELIFERA-Art:1010M,0101092230,0101092100,MELIFERA-Art 1010M-0101092230,T95,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T95 - FUCSIA
,MELIFERA-Art:1010M,0101092200,0101092100,MELIFERA-Art 1010M-0101092200,T95,HUESO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T95 - HUESO
,MELIFERA-Art:1010M,0101092190,0101092100,MELIFERA-Art 1010M-0101092190,T95,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T95 - NEGRO
,MELIFERA-Art:1010M,0101092210,0101092100,MELIFERA-Art 1010M-0101092210,T95,ROSA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T95 - ROSA
,MELIFERA-Art:1010M,0101092280,0101092100,MELIFERA-Art 1010M-0101092280,T100,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T100 - AQUA
,MELIFERA-Art:1010M,0101092240,0101092100,MELIFERA-Art 1010M-0101092240,T100,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T100 - BLANCO
,MELIFERA-Art:1010M,0101092290,0101092100,MELIFERA-Art 1010M-0101092290,T100,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T100 - FUCSIA
,MELIFERA-Art:1010M,0101092260,0101092100,MELIFERA-Art 1010M-0101092260,T100,HUESO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T100 - HUESO
,MELIFERA-Art:1010M,0101092250,0101092100,MELIFERA-Art 1010M-0101092250,T100,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T100 - NEGRO
,MELIFERA-Art:1010M,0101092270,0101092100,MELIFERA-Art 1010M-0101092270,T100,ROSA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T100 - ROSA
,MELIFERA-Art:1010M,0101092340,0101092100,MELIFERA-Art 1010M-0101092340,T105,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T105 - AQUA
,MELIFERA-Art:1010M,0101092300,0101092100,MELIFERA-Art 1010M-0101092300,T105,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T105 - BLANCO
,MELIFERA-Art:1010M,0101092350,0101092100,MELIFERA-Art 1010M-0101092350,T105,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T105 - FUCSIA
,MELIFERA-Art:1010M,0101092320,0101092100,MELIFERA-Art 1010M-0101092320,T105,HUESO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T105 - HUESO
,MELIFERA-Art:1010M,0101092310,0101092100,MELIFERA-Art 1010M-0101092310,T105,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T105 - NEGRO
,MELIFERA-Art:1010M,0101092330,0101092100,MELIFERA-Art 1010M-0101092330,T105,ROSA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1010M<br />T105 - ROSA
5291,MELIFERA-Art:1011M,0101092360,,MELIFERA-Art 1011M-0101092360,T85,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,CONJUNTO MELIFERA-Art:1011M<br />T85 - BLANCO
,MELIFERA-Art:1011M,0101092380,0101092360,MELIFERA-Art 1011M-0101092380,T85,HUESO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T85 - HUESO
,MELIFERA-Art:1011M,0101092370,0101092360,MELIFERA-Art 1011M-0101092370,T85,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T85 - NEGRO
,MELIFERA-Art:1011M,0101175000,0101092360,MELIFERA-Art 1011M-0101175000,T85,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T85 - ROJO
,MELIFERA-Art:1011M,0101092390,0101092360,MELIFERA-Art 1011M-0101092390,T90,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T90 - BLANCO
,MELIFERA-Art:1011M,0101092410,0101092360,MELIFERA-Art 1011M-0101092410,T90,HUESO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T90 - HUESO
,MELIFERA-Art:1011M,0101092400,0101092360,MELIFERA-Art 1011M-0101092400,T90,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T90 - NEGRO
,MELIFERA-Art:1011M,0101175010,0101092360,MELIFERA-Art 1011M-0101175010,T90,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T90 - ROJO
,MELIFERA-Art:1011M,0101092420,0101092360,MELIFERA-Art 1011M-0101092420,T95,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T95 - BLANCO
,MELIFERA-Art:1011M,0101092440,0101092360,MELIFERA-Art 1011M-0101092440,T95,HUESO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T95 - HUESO
,MELIFERA-Art:1011M,0101092430,0101092360,MELIFERA-Art 1011M-0101092430,T95,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T95 - NEGRO
,MELIFERA-Art:1011M,0101175020,0101092360,MELIFERA-Art 1011M-0101175020,T95,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T95 - ROJO
,MELIFERA-Art:1011M,0101092450,0101092360,MELIFERA-Art 1011M-0101092450,T100,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T100 - BLANCO
,MELIFERA-Art:1011M,0101092470,0101092360,MELIFERA-Art 1011M-0101092470,T100,HUESO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T100 - HUESO
,MELIFERA-Art:1011M,0101092460,0101092360,MELIFERA-Art 1011M-0101092460,T100,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T100 - NEGRO
,MELIFERA-Art:1011M,0101175030,0101092360,MELIFERA-Art 1011M-0101175030,T100,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T100 - ROJO
,MELIFERA-Art:1011M,0101092480,0101092360,MELIFERA-Art 1011M-0101092480,T105,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T105 - BLANCO
,MELIFERA-Art:1011M,0101092500,0101092360,MELIFERA-Art 1011M-0101092500,T105,HUESO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T105 - HUESO
,MELIFERA-Art:1011M,0101092490,0101092360,MELIFERA-Art 1011M-0101092490,T105,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T105 - NEGRO
,MELIFERA-Art:1011M,0101173370,0101092360,MELIFERA-Art 1011M-0101173370,T105,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1011M<br />T105 - ROJO
2030,MELIFERA-Art:1020M,0101092510,,MELIFERA-Art 1020M-0101092510,T85,BLANCO,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,CONJUNTO MELIFERA-Art:1020M<br />T85 - BLANCO
,MELIFERA-Art:1020M,0101092520,0101092510,MELIFERA-Art 1020M-0101092520,T85,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1020M<br />T85 - NEGRO
,MELIFERA-Art:1020M,0101092530,0101092510,MELIFERA-Art 1020M-0101092530,T85,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1020M<br />T85 - ROJO
,MELIFERA-Art:1020M,0101092540,0101092510,MELIFERA-Art 1020M-0101092540,T90,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1020M<br />T90 - BLANCO
,MELIFERA-Art:1020M,0101092550,0101092510,MELIFERA-Art 1020M-0101092550,T90,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1020M<br />T90 - NEGRO
,MELIFERA-Art:1020M,0101092560,0101092510,MELIFERA-Art 1020M-0101092560,T90,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1020M<br />T90 - ROJO
,MELIFERA-Art:1020M,0101092570,0101092510,MELIFERA-Art 1020M-0101092570,T95,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1020M<br />T95 - BLANCO
,MELIFERA-Art:1020M,0101092580,0101092510,MELIFERA-Art 1020M-0101092580,T95,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1020M<br />T95 - NEGRO
,MELIFERA-Art:1020M,0101092590,0101092510,MELIFERA-Art 1020M-0101092590,T95,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1020M<br />T95 - ROJO
,MELIFERA-Art:1020M,0101092600,0101092510,MELIFERA-Art 1020M-0101092600,T100,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1020M<br />T100 - BLANCO
,MELIFERA-Art:1020M,0101092610,0101092510,MELIFERA-Art 1020M-0101092610,T100,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1020M<br />T100 - NEGRO
,MELIFERA-Art:1020M,0101092620,0101092510,MELIFERA-Art 1020M-0101092620,T100,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1020M<br />T100 - ROJO
10907,MELIFERA-Art:1040M,0101196180,,MELIFERA-Art 1040M-0101196180,T85,AZUL,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,CONJUNTO MELIFERA-Art:1040M<br />T85 - AZUL
,MELIFERA-Art:1040M,0101196290,0101196180,MELIFERA-Art 1040M-0101196290,T85,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1040M<br />T85 - BLANCO
,MELIFERA-Art:1040M,0101196170,0101196180,MELIFERA-Art 1040M-0101196170,T85,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1040M<br />T85 - NEGRO
,MELIFERA-Art:1040M,0101196160,0101196180,MELIFERA-Art 1040M-0101196160,T90,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1040M<br />T90 - NEGRO
5289,MELIFERA-Art:1050M,0101174750,,MELIFERA-Art 1050M-0101174750,T85,AQUA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,CONJUNTO MELIFERA-Art:1050M<br />T85 - AQUA
,MELIFERA-Art:1050M,0101092630,0101174750,MELIFERA-Art 1050M-0101092630,T85,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T85 - BLANCO
,MELIFERA-Art:1050M,0101092660,0101174750,MELIFERA-Art 1050M-0101092660,T85,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T85 - FUCSIA
,MELIFERA-Art:1050M,0101084130,0101174750,MELIFERA-Art 1050M-0101084130,T85,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T85 - FUCSIA
,MELIFERA-Art:1050M,0101084120,0101174750,MELIFERA-Art 1050M-0101084120,T85,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T85 - NEGRO
,MELIFERA-Art:1050M,0101092640,0101174750,MELIFERA-Art 1050M-0101092640,T85,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T85 - NEGRO
,MELIFERA-Art:1050M,0101092650,0101174750,MELIFERA-Art 1050M-0101092650,T85,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T85 - ROJO
,MELIFERA-Art:1050M,0101174760,0101174750,MELIFERA-Art 1050M-0101174760,T90,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T90 - AQUA
,MELIFERA-Art:1050M,0101092670,0101174750,MELIFERA-Art 1050M-0101092670,T90,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T90 - BLANCO
,MELIFERA-Art:1050M,0101092700,0101174750,MELIFERA-Art 1050M-0101092700,T90,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T90 - FUCSIA
,MELIFERA-Art:1050M,0101084150,0101174750,MELIFERA-Art 1050M-0101084150,T90,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T90 - FUCSIA
,MELIFERA-Art:1050M,0101084140,0101174750,MELIFERA-Art 1050M-0101084140,T90,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T90 - NEGRO
,MELIFERA-Art:1050M,0101092680,0101174750,MELIFERA-Art 1050M-0101092680,T90,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T90 - NEGRO
,MELIFERA-Art:1050M,0101092690,0101174750,MELIFERA-Art 1050M-0101092690,T90,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T90 - ROJO
,MELIFERA-Art:1050M,0101174770,0101174750,MELIFERA-Art 1050M-0101174770,T95,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T95 - AQUA
,MELIFERA-Art:1050M,0101092710,0101174750,MELIFERA-Art 1050M-0101092710,T95,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T95 - BLANCO
,MELIFERA-Art:1050M,0101092740,0101174750,MELIFERA-Art 1050M-0101092740,T95,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T95 - FUCSIA
,MELIFERA-Art:1050M,0101084170,0101174750,MELIFERA-Art 1050M-0101084170,T95,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T95 - FUCSIA
,MELIFERA-Art:1050M,0101084160,0101174750,MELIFERA-Art 1050M-0101084160,T95,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T95 - NEGRO
,MELIFERA-Art:1050M,0101092720,0101174750,MELIFERA-Art 1050M-0101092720,T95,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T95 - NEGRO
,MELIFERA-Art:1050M,0101092730,0101174750,MELIFERA-Art 1050M-0101092730,T95,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T95 - ROJO
,MELIFERA-Art:1050M,0101174780,0101174750,MELIFERA-Art 1050M-0101174780,T100,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T100 - AQUA
,MELIFERA-Art:1050M,0101092750,0101174750,MELIFERA-Art 1050M-0101092750,T100,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T100 - BLANCO
,MELIFERA-Art:1050M,0101092780,0101174750,MELIFERA-Art 1050M-0101092780,T100,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T100 - FUCSIA
,MELIFERA-Art:1050M,0101084190,0101174750,MELIFERA-Art 1050M-0101084190,T100,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T100 - FUCSIA
,MELIFERA-Art:1050M,0101084180,0101174750,MELIFERA-Art 1050M-0101084180,T100,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T100 - NEGRO
,MELIFERA-Art:1050M,0101092760,0101174750,MELIFERA-Art 1050M-0101092760,T100,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T100 - NEGRO
,MELIFERA-Art:1050M,0101092770,0101174750,MELIFERA-Art 1050M-0101092770,T100,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T100 - ROJO
,MELIFERA-Art:1050M,0101174790,0101174750,MELIFERA-Art 1050M-0101174790,T105,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T105 - AQUA
,MELIFERA-Art:1050M,0101092790,0101174750,MELIFERA-Art 1050M-0101092790,T105,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T105 - BLANCO
,MELIFERA-Art:1050M,0101092820,0101174750,MELIFERA-Art 1050M-0101092820,T105,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T105 - FUCSIA
,MELIFERA-Art:1050M,0101084200,0101174750,MELIFERA-Art 1050M-0101084200,T105,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T105 - FUCSIA
,MELIFERA-Art:1050M,0101092800,0101174750,MELIFERA-Art 1050M-0101092800,T105,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T105 - NEGRO
,MELIFERA-Art:1050M,0101092810,0101174750,MELIFERA-Art 1050M-0101092810,T105,ROJO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1050M<br />T105 - ROJO
7732,MELIFERA-Art:1060M,0101175700,,MELIFERA-Art 1060M-0101175700,T85,AQUA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,CONJUNTO MELIFERA-Art:1060M<br />T85 - AQUA
,MELIFERA-Art:1060M,0101174800,0101175700,MELIFERA-Art 1060M-0101174800,T85,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T85 - BLANCO
,MELIFERA-Art:1060M,0101174950,0101175700,MELIFERA-Art 1060M-0101174950,T85,CELESTE,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T85 - CELESTE
,MELIFERA-Art:1060M,0101174900,0101175700,MELIFERA-Art 1060M-0101174900,T85,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T85 - FUCSIA
,MELIFERA-Art:1060M,0101174850,0101175700,MELIFERA-Art 1060M-0101174850,T85,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T85 - NEGRO
,MELIFERA-Art:1060M,0101175710,0101175700,MELIFERA-Art 1060M-0101175710,T90,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T90 - AQUA
,MELIFERA-Art:1060M,0101174810,0101175700,MELIFERA-Art 1060M-0101174810,T90,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T90 - BLANCO
,MELIFERA-Art:1060M,0101174960,0101175700,MELIFERA-Art 1060M-0101174960,T90,CELESTE,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T90 - CELESTE
,MELIFERA-Art:1060M,0101174910,0101175700,MELIFERA-Art 1060M-0101174910,T90,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T90 - FUCSIA
,MELIFERA-Art:1060M,0101174860,0101175700,MELIFERA-Art 1060M-0101174860,T90,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T90 - NEGRO
,MELIFERA-Art:1060M,0101175720,0101175700,MELIFERA-Art 1060M-0101175720,T95,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T95 - AQUA
,MELIFERA-Art:1060M,0101174820,0101175700,MELIFERA-Art 1060M-0101174820,T95,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T95 - BLANCO
,MELIFERA-Art:1060M,0101174970,0101175700,MELIFERA-Art 1060M-0101174970,T95,CELESTE,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T95 - CELESTE
,MELIFERA-Art:1060M,0101174920,0101175700,MELIFERA-Art 1060M-0101174920,T95,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T95 - FUCSIA
,MELIFERA-Art:1060M,0101174870,0101175700,MELIFERA-Art 1060M-0101174870,T95,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T95 - NEGRO
,MELIFERA-Art:1060M,0101175730,0101175700,MELIFERA-Art 1060M-0101175730,T100,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T100 - AQUA
,MELIFERA-Art:1060M,0101174830,0101175700,MELIFERA-Art 1060M-0101174830,T100,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T100 - BLANCO
,MELIFERA-Art:1060M,0101174980,0101175700,MELIFERA-Art 1060M-0101174980,T100,CELESTE,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T100 - CELESTE
,MELIFERA-Art:1060M,0101174930,0101175700,MELIFERA-Art 1060M-0101174930,T100,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T100 - FUCSIA
,MELIFERA-Art:1060M,0101174880,0101175700,MELIFERA-Art 1060M-0101174880,T100,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T100 - NEGRO
,MELIFERA-Art:1060M,0101175740,0101175700,MELIFERA-Art 1060M-0101175740,T105,AQUA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T105 - AQUA
,MELIFERA-Art:1060M,0101174840,0101175700,MELIFERA-Art 1060M-0101174840,T105,BLANCO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T105 - BLANCO
,MELIFERA-Art:1060M,0101174990,0101175700,MELIFERA-Art 1060M-0101174990,T105,CELESTE,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T105 - CELESTE
,MELIFERA-Art:1060M,0101174940,0101175700,MELIFERA-Art 1060M-0101174940,T105,FUCSIA,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T105 - FUCSIA
,MELIFERA-Art:1060M,0101174890,0101175700,MELIFERA-Art 1060M-0101174890,T105,NEGRO,,,1.0,Y,,CONJUNTO MELIFERA-Art:1060M<br />T105 - NEGRO
,MELIFERA-Art:106M,0101159730,,MELIFERA-Art 106M-0101159730,MEDIAS,DEPORTIVA,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,MEDIA MELIFERA-Art:106M<br />MEDIAS - DEPORTIVA
,MELIFERA-Art:1070M,0101159680,,MELIFERA-Art 1070M-0101159680,CONJUNTO,VARIOS,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,CONJUNTO MELIFERA-Art:1070M<br />CONJUNTO - VARIOS
,MELIFERA-Art:1084M,0101159690,,MELIFERA-Art 1084M-0101159690,CONJUNTO,VARIOS,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,CONJUNTO MELIFERA-Art:1084M<br />CONJUNTO - VARIOS
,MELIFERA-Art:111M,0101159700,,MELIFERA-Art 111M-0101159700,MELIFERA,VARIOS,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,CONJUNTO MELIFERA-Art:111M<br />MELIFERA - VARIOS
7736,MELIFERA-Art:1190M,0112017230,,MELIFERA-Art 1190M-0112017230,PACK,CULOTTE,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,PACK MELIFERA-Art:1190M<br />PACK - CULOTTE
,MELIFERA-Art:1200M,0112007840,,MELIFERA-Art 1200M-0112007840,PACK,CULOTES,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,PACK MELIFERA-Art:1200M<br />PACK - CULOTES
2066,MELIFERA-Art:1210M,0112007770,,MELIFERA-Art 1210M-0112007770,PACK,X3,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,PACK MELIFERA-Art:1210M<br />PACK - X3
5292,MELIFERA-Art:1230M,0112007780,,MELIFERA-Art 1230M-0112007780,PACK,X3,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~Color,1.0,Y,Lenceria de Mujer/Melifera,PACK MELIFERA-Art:1230M<br />PACK - X3
