virtuemart_product_id,product_name,product_sku,product_parent_sku,slug,VM_MULTIVARIANT_FIELD_LABEL1,VM_MULTIVARIANT_FIELD_LABEL2,multi_variant_title,multi_variant_fields,product_price,Disabled,published,category_path,product_desc
10647,BELEN-Art:3787B,0101190710,,"BELEN-Art 3787B-0101190710",T90,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T90 - BLANCO"
10647,BELEN-Art:3787B,0101190720,,"BELEN-Art 3787B-0101190720",T90,CEIBO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T90 - CEIBO"
10647,BELEN-Art:3787B,0101190730,,"BELEN-Art 3787B-0101190730",T90,MORA,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T90 - MORA"
10647,BELEN-Art:3787B,0101190740,,"BELEN-Art 3787B-0101190740",T90,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T90 - NEGRO"
10647,BELEN-Art:3787B,0101190750,,"BELEN-Art 3787B-0101190750",T90,NOUGAT,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T90 - NOUGAT"
10647,BELEN-Art:3787B,0101190760,,"BELEN-Art 3787B-0101190760",T95,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T95 - BLANCO"
10647,BELEN-Art:3787B,0101190770,,"BELEN-Art 3787B-0101190770",T95,CEIBO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T95 - CEIBO"
10647,BELEN-Art:3787B,0101190780,,"BELEN-Art 3787B-0101190780",T95,MORA,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T95 - MORA"
10647,BELEN-Art:3787B,0101190790,,"BELEN-Art 3787B-0101190790",T95,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T95 - NEGRO"
10647,BELEN-Art:3787B,0101190800,,"BELEN-Art 3787B-0101190800",T95,NOUGAT,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T95 - NOUGAT"
10647,BELEN-Art:3787B,0101190810,,"BELEN-Art 3787B-0101190810",T100,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T100 - BLANCO"
10647,BELEN-Art:3787B,0101190820,,"BELEN-Art 3787B-0101190820",T100,CEIBO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T100 - CEIBO"
10647,BELEN-Art:3787B,0101190830,,"BELEN-Art 3787B-0101190830",T100,MORA,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T100 - MORA"
10647,BELEN-Art:3787B,0101190840,,"BELEN-Art 3787B-0101190840",T100,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T100 - NEGRO"
10647,BELEN-Art:3787B,0101190850,,"BELEN-Art 3787B-0101190850",T100,NOUGAT,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3787B<br />T100 - NOUGAT"
2603,BELEN-Art:3790B,0101018190,,"BELEN-Art 3790B-0101018190",CONJ.,BELEN,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,1,N,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />CONJ. - BELEN"
2603,BELEN-Art:3790B,0101002100,,"BELEN-Art 3790B-0101002100",T85,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T85 - BLANCO"
2603,BELEN-Art:3790B,0101002110,,"BELEN-Art 3790B-0101002110",T85,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T85 - NEGRO"
2603,BELEN-Art:3790B,0101002120,,"BELEN-Art 3790B-0101002120",T85,CORAL,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T85 - CORAL"
2603,BELEN-Art:3790B,0101002130,,"BELEN-Art 3790B-0101002130",T85,CEIBO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T85 - CEIBO"
2603,BELEN-Art:3790B,0101007510,,"BELEN-Art 3790B-0101007510",T85,MORA,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T85 - MORA"
2603,BELEN-Art:3790B,0101010410,,"BELEN-Art 3790B-0101010410",T85,AZULINO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T85 - AZULINO"
2603,BELEN-Art:3790B,0101010450,,"BELEN-Art 3790B-0101010450",T85,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T85 - BLANCO"
2603,BELEN-Art:3790B,0101010490,,"BELEN-Art 3790B-0101010490",T85,CEIBO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T85 - CEIBO"
2603,BELEN-Art:3790B,0101010530,,"BELEN-Art 3790B-0101010530",T85,CORAL,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T85 - CORAL"
2603,BELEN-Art:3790B,0101010570,,"BELEN-Art 3790B-0101010570",T85,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T85 - NEGRO"
2603,BELEN-Art:3790B,0101002140,,"BELEN-Art 3790B-0101002140",T90,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T90 - BLANCO"
2603,BELEN-Art:3790B,0101002150,,"BELEN-Art 3790B-0101002150",T90,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T90 - NEGRO"
2603,BELEN-Art:3790B,0101002160,,"BELEN-Art 3790B-0101002160",T90,CORAL,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T90 - CORAL"
2603,BELEN-Art:3790B,0101002170,,"BELEN-Art 3790B-0101002170",T90,CEIBO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T90 - CEIBO"
2603,BELEN-Art:3790B,0101007520,,"BELEN-Art 3790B-0101007520",T90,MORA,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T90 - MORA"
2603,BELEN-Art:3790B,0101010420,,"BELEN-Art 3790B-0101010420",T90,AZULINO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T90 - AZULINO"
2603,BELEN-Art:3790B,0101010460,,"BELEN-Art 3790B-0101010460",T90,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T90 - BLANCO"
2603,BELEN-Art:3790B,0101010500,,"BELEN-Art 3790B-0101010500",T90,CEIBO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T90 - CEIBO"
2603,BELEN-Art:3790B,0101010540,,"BELEN-Art 3790B-0101010540",T90,CORAL,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T90 - CORAL"
2603,BELEN-Art:3790B,0101010580,,"BELEN-Art 3790B-0101010580",T90,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T90 - NEGRO"
2603,BELEN-Art:3790B,0101002180,,"BELEN-Art 3790B-0101002180",T95,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T95 - BLANCO"
2603,BELEN-Art:3790B,0101002190,,"BELEN-Art 3790B-0101002190",T95,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T95 - NEGRO"
2603,BELEN-Art:3790B,0101002200,,"BELEN-Art 3790B-0101002200",T95,CORAL,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T95 - CORAL"
2603,BELEN-Art:3790B,0101002210,,"BELEN-Art 3790B-0101002210",T95,CEIBO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T95 - CEIBO"
2603,BELEN-Art:3790B,0101007530,,"BELEN-Art 3790B-0101007530",T95,MORA,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T95 - MORA"
2603,BELEN-Art:3790B,0101010430,,"BELEN-Art 3790B-0101010430",T95,AZULINO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T95 - AZULINO"
2603,BELEN-Art:3790B,0101010470,,"BELEN-Art 3790B-0101010470",T95,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T95 - BLANCO"
2603,BELEN-Art:3790B,0101010510,,"BELEN-Art 3790B-0101010510",T95,CEIBO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T95 - CEIBO"
2603,BELEN-Art:3790B,0101010550,,"BELEN-Art 3790B-0101010550",T95,CORAL,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T95 - CORAL"
2603,BELEN-Art:3790B,0101010590,,"BELEN-Art 3790B-0101010590",T95,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T95 - NEGRO"
2603,BELEN-Art:3790B,0101002220,,"BELEN-Art 3790B-0101002220",T100,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T100 - BLANCO"
2603,BELEN-Art:3790B,0101002230,,"BELEN-Art 3790B-0101002230",T100,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T100 - NEGRO"
2603,BELEN-Art:3790B,0101002240,,"BELEN-Art 3790B-0101002240",T100,CORAL,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T100 - CORAL"
2603,BELEN-Art:3790B,0101002250,,"BELEN-Art 3790B-0101002250",T100,CEIBO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T100 - CEIBO"
2603,BELEN-Art:3790B,0101007540,,"BELEN-Art 3790B-0101007540",T100,MORA,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T100 - MORA"
2603,BELEN-Art:3790B,0101010440,,"BELEN-Art 3790B-0101010440",T100,AZULINO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T100 - AZULINO"
2603,BELEN-Art:3790B,0101010480,,"BELEN-Art 3790B-0101010480",T100,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T100 - BLANCO"
2603,BELEN-Art:3790B,0101010520,,"BELEN-Art 3790B-0101010520",T100,CEIBO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T100 - CEIBO"
2603,BELEN-Art:3790B,0101010560,,"BELEN-Art 3790B-0101010560",T100,CORAL,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T100 - CORAL"
2603,BELEN-Art:3790B,0101010600,,"BELEN-Art 3790B-0101010600",T100,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3790B<br />T100 - NEGRO"
NULL,BELEN-Art:3800B,0101018200,,"BELEN-Art 3800B-0101018200",CONJUNTO,BELEN,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3800B<br />CONJUNTO - BELEN"
NULL,BELEN-Art:3850B,0101002260,,"BELEN-Art 3850B-0101002260",T85,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - BLANCO"
NULL,BELEN-Art:3850B,0101002270,,"BELEN-Art 3850B-0101002270",T85,HUESO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - HUESO"
NULL,BELEN-Art:3850B,0101002280,,"BELEN-Art 3850B-0101002280",T85,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - NEGRO"
NULL,BELEN-Art:3850B,0101002290,,"BELEN-Art 3850B-0101002290",T85,CORAL,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - CORAL"
NULL,BELEN-Art:3850B,0101002300,,"BELEN-Art 3850B-0101002300",T85,FUXIA,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - FUXIA"
NULL,BELEN-Art:3850B,0101007550,,"BELEN-Art 3850B-0101007550",T85,MORA,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - MORA"
NULL,BELEN-Art:3850B,0101010610,,"BELEN-Art 3850B-0101010610",T85,AZULINO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - AZULINO"
NULL,BELEN-Art:3850B,0101010650,,"BELEN-Art 3850B-0101010650",T85,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - BLANCO"
NULL,BELEN-Art:3850B,0101010690,,"BELEN-Art 3850B-0101010690",T85,CORAL,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - CORAL"
NULL,BELEN-Art:3850B,0101010730,,"BELEN-Art 3850B-0101010730",T85,FUXIA,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - FUXIA"
NULL,BELEN-Art:3850B,0101010770,,"BELEN-Art 3850B-0101010770",T85,HUESO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - HUESO"
NULL,BELEN-Art:3850B,0101010810,,"BELEN-Art 3850B-0101010810",T85,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T85 - NEGRO"
NULL,BELEN-Art:3850B,0101002310,,"BELEN-Art 3850B-0101002310",T90,BLANCO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T90 - BLANCO"
NULL,BELEN-Art:3850B,0101002320,,"BELEN-Art 3850B-0101002320",T90,HUESO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T90 - HUESO"
NULL,BELEN-Art:3850B,0101002330,,"BELEN-Art 3850B-0101002330",T90,NEGRO,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T90 - NEGRO"
NULL,BELEN-Art:3850B,0101002340,,"BELEN-Art 3850B-0101002340",T90,CORAL,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T90 - CORAL"
NULL,BELEN-Art:3850B,0101002350,,"BELEN-Art 3850B-0101002350",T90,FUXIA,"COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL
","VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2
",1.0,0,Y,"Lenceria de Mujer/Belen","CONJUNTO BELEN-Art:3850B<br />T90 - FUXIA"
