virtuemart_product_id,product_name,product_sku,product_parent_sku,slug,VM_MULTIVARIANT_FIELD_LABEL1,VM_MULTIVARIANT_FIELD_LABEL2,multi_variant_title,multi_variant_fields,product_price,published,category_path,product_desc,codigo_anterior
0,"Conjunto top halter push up soft",0101015010,0101015020,conjunto-top-halter-push-up-soft-0101015010,T100,BLANCO,,,368.5,Y,,"ART:7207B<br />Conjunto de puntilla. Corpiño top triángulo con espalda abertura triangular. Colaless<br />
Colores: Azulino / Blanco / Mora / Negro<br />
Talles: 85 - 90 - 95 - 100",7207B
0,"Conjunto top halter push up soft",0101008210,0101015020,conjunto-top-halter-push-up-soft-0101008210,T100,MORA,,,368.5,Y,,"ART:7207B<br />Conjunto de puntilla. Corpiño top triángulo con espalda abertura triangular. Colaless<br />
Colores: Azulino / Blanco / Mora / Negro<br />
Talles: 85 - 90 - 95 - 100",7207B
2600,"Conjunto de puntilla",0101008220,,conjunto-de-puntilla-0101008220,T85,GRIS,COM_VIRTUEMART_FIELD_MULTIVARIANT_LABEL,VM_MULTIVARIANT_FIELD_LABEL1~VM_MULTIVARIANT_FIELD_LABEL2,451.9,Y,"Lenceria de Mujer/Belen","ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101004980,0101008220,conjunto-de-puntilla-0101004980,T85,BLANCO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101005030,0101008220,conjunto-de-puntilla-0101005030,T85,CEIBO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101015220,0101008220,conjunto-de-puntilla-0101015220,T85,NEGRO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101015100,0101008220,conjunto-de-puntilla-0101015100,T85,CEIBO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101005010,0101008220,conjunto-de-puntilla-0101005010,T85,CORAL,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101015180,0101008220,conjunto-de-puntilla-0101015180,T85,FUXIA,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
0,"Conjunto de puntilla",0101004990,0101008220,conjunto-de-puntilla-0101004990,T85,NEGRO,,,451.9,Y,,"ART:7320B<br />Conjunto taza soft tul lycra fantasía y tul bordado. Cola less.<br />
Colores: Blanco - ceibo - fucsia - negro. <br />
Talles: 85 / 90 / 95 / 100",7320B
